actor_1_name,movie_title,genres,title_year,imdb_score,movie_facebook_likes
Virginia Madsen,Sideways,Adventure|Comedy|Drama|Romance,2004,7.5,0
Chris Moss,Beerfest,Comedy,2006,6.3,0
Jamie Lee Curtis,Halloween,Horror|Thriller,1978,7.9,12000
Jet Li,Hero,Action|Adventure|History,2002,7.9,0
Liam Aiken,Good Boy!,Comedy|Drama|Family|Fantasy|Sci-Fi,2003,5.1,309
Harold Perrineau,The Best Man Holiday,Comedy|Drama,2013,6.7,7000
Ryan Reynolds,Smokin' Aces,Action|Crime|Drama|Thriller,2006,6.7,3000
Costas Mandylor,Saw 3D: The Final Chapter,Horror|Mystery,2010,5.6,12000
Emmanuelle Vaugier,40 Days and 40 Nights,Comedy|Romance,2002,5.6,2000
Jeff Bridges,TRON: Legacy,Action|Adventure|Sci-Fi,2010,6.8,30000
Will Ferrell,A Night at the Roxbury,Comedy|Music|Romance,1998,6.2,0
Alex Pettyfer,Beastly,Drama|Fantasy|Romance,2011,5.6,16000
Dan Byrd,The Hills Have Eyes,Horror,2006,6.4,0
Kevin Grevioux,Dickie Roberts: Former Child Star,Comedy,2003,5.6,320
Morgan Saylor,"McFarland, USA",Biography|Drama|Sport,2015,7.4,21000
Brandon T. Jackson,Lottery Ticket,Comedy,2010,4.9,0
T.I.,ATL,Comedy|Crime|Drama|Music|Romance,2006,6,874
Anna Kendrick,Pitch Perfect,Comedy|Music|Romance,2012,7.2,36000
Marc Blucas,Summer Catch,Comedy|Drama|Romance|Sport,2001,4.9,476
Gary Cole,A Simple Plan,Crime|Drama|Thriller,1998,7.5,0
Alexander Gould,They,Horror|Mystery|Thriller,2002,4.8,814
Thomas F. Wilson,Larry the Cable Guy: Health Inspector,Comedy|Romance,2006,3.1,110
Vanessa Williams,The Adventures of Elmo in Grouchland,Adventure|Comedy|Family|Fantasy|Musical,1999,5.8,339
Don Cheadle,Brooklyn's Finest,Crime|Drama|Thriller,2009,6.7,4000
Ava Gardner,55 Days at Peking,Action|Adventure|Drama|History|War,1963,6.8,419
Lou Taylor Pucci,Evil Dead,Horror,2013,6.5,70000
Nia Vardalos,My Life in Ruins,Comedy|Romance,2009,5.9,0
Judy Greer,American Dreamz,Comedy|Music,2006,5.5,300
Jim Broadbent,Superman IV: The Quest for Peace,Action|Adventure|Family|Sci-Fi,1987,3.6,1000
DeRay Davis,How She Move,Drama,2007,3.3,238
Paul Walker,Running Scared,Action|Crime|Drama|Thriller,2006,7.4,0
Aidan Quinn,Bobby Jones: Stroke of Genius,Biography|Drama|Romance|Sport,2004,6.7,352
Victor Wong,Shanghai Surprise,Adventure|Crime|Drama|Romance,1986,3,154
Rufus Sewell,The Illusionist,Drama|Mystery|Romance|Thriller,2006,7.6,15000
Tippi Hedren,Roar,Adventure|Horror|Thriller,1981,6.4,0
Brenda Fricker,Veronica Guerin,Biography|Crime|Drama|Thriller,2003,6.9,0
Josh Hutcherson,Escobar: Paradise Lost,Crime|Drama|Romance|Thriller,2014,6.6,0
Janeane Garofalo,Southland Tales,Comedy|Mystery|Sci-Fi|Thriller,2006,5.5,0
Rob Paulsen,Dragon Hunters,Adventure|Animation|Family|Fantasy,2008,6.6,0
George Peppard,Damnation Alley,Sci-Fi,1977,5.2,903
Julianna Guill,The Apparition,Horror|Thriller,2012,4.1,0
Macaulay Culkin,My Girl,Comedy|Drama|Family|Romance,1991,6.8,0
Robert Downey Jr.,Fur: An Imaginary Portrait of Diane Arbus,Biography|Drama|Romance,2006,6.5,0
Rufus Sewell,The Illusionist,Drama|Mystery|Romance|Thriller,2006,7.6,15000
Hal Holbrook,Wall Street,Crime|Drama,1987,7.4,0
Alan Rickman,Sense and Sensibility,Drama|Romance,1995,7.7,0
Anne Hathaway,Becoming Jane,Biography|Drama|Romance,2007,7.1,0
Danny Strong,Sydney White,Comedy|Romance,2007,6.3,0
Frances Fisher,House of Sand and Fog,Drama,2003,7.6,0
Robin Williams,Dead Poets Society,Comedy|Drama,1989,8,23000
Lauren Holly,Dumb & Dumber,Comedy,1994,7.3,0
Bruno Kirby,When Harry Met Sally...,Comedy|Drama|Romance,1989,7.6,0
Charlotte Rampling,The Verdict,Drama,1982,7.8,0
Ethan Suplee,Road Trip,Comedy,2000,6.5,0
Paul Walker,Varsity Blues,Comedy|Drama|Romance|Sport,1999,6.4,0
Bérénice Bejo,The Artist,Comedy|Drama|Romance,2011,8,30000
Gary Oldman,The Unborn,Drama|Fantasy|Horror|Mystery|Thriller,2009,4.8,0
Bruce Willis,Moonrise Kingdom,Adventure|Comedy|Drama|Romance,2012,7.8,71000
Matt Bomer,The Texas Chainsaw Massacre: The Beginning,Horror,2006,5.9,0
Clive Russell,The Young Messiah,Drama,2016,5.4,0
Jennifer Esposito,The Master of Disguise,Comedy|Family,2002,3.3,1000
Ivana Baquero,Pan's Labyrinth,Drama|Fantasy|War,2006,8.2,27000
Joel Courtney,The Messengers            ,Drama|Fantasy|Mystery|Thriller,,6.6,0
Leslie Bibb,See Spot Run,Action|Comedy|Crime|Family,2001,5.4,393
Mo'Nique,Baby Boy,Crime|Drama|Romance|Thriller,2001,6.4,1000
Leighton Meester,The Roommate,Drama|Horror|Thriller,2011,4.8,0
Brittany Daniel,Joe Dirt,Adventure|Comedy|Drama,2001,5.9,0
Bolo Yeung,Double Impact,Action|Crime,1991,5.5,0
Bill Bailey,Hot Fuzz,Action|Comedy|Mystery,2007,7.9,17000
Jada Pinkett Smith,The Women,Comedy|Drama,2008,4.9,0
Scarlett Johansson,Vicky Cristina Barcelona,Drama|Romance,2008,7.2,14000
Gustaf Skarsgård,Arn: The Knight Templar,Action|Adventure|Drama|Romance|War,2007,6.6,0
Mila Kunis,Bad Moms,Comedy,2016,6.7,18000
Alyson Hannigan,Boys and Girls,Comedy|Drama|Romance,2000,5.3,487
Patrick Fugit,White Oleander,Drama,2002,7.2,0
J.K. Simmons,Jennifer's Body,Comedy|Fantasy|Horror,2009,5.1,6000
Will Ferrell,Drowning Mona,Comedy|Crime|Mystery,2000,5.6,492
Mike Starr,Radio Days,Comedy,1987,7.6,0
Nicolas Cage,Left Behind,Action|Drama|Fantasy|Mystery|Thriller,2014,3.1,31000
Robert Pattinson,Remember Me,Drama|Romance,2010,7.2,24000
Dylan Baker,How to Deal,Comedy|Drama|Romance,2003,5.7,371
Jon Lovitz,My Stepmother Is an Alien,Comedy|Romance|Sci-Fi,1988,5.2,818
Denzel Washington,Philadelphia,Drama,1993,7.7,0
Gretchen Mol,The Thirteenth Floor,Mystery|Sci-Fi|Thriller,1999,7,0
Farrah Fawcett,The Cookout,Comedy,2004,3.6,177
Martin Landau,Meteor,Action|Drama|Sci-Fi|Thriller,1979,4.9,392
Lochlyn Munro,Duets,Comedy|Drama|Music,2000,6,573
Woody Allen,Hollywood Ending,Comedy|Romance,2002,6.6,762
Natasha Lyonne,Detroit Rock City,Comedy|Music,1999,6.8,0
Christopher Lambert,Highlander,Action|Adventure|Fantasy,1986,7.2,0
Alison Lohman,Things We Lost in the Fire,Drama,2007,7.2,0
Charles Napier,Steel,Action|Crime|Sci-Fi,1997,2.8,0
Jeremy Renner,The Immigrant,Drama|Romance,2013,6.6,0
Vanessa Redgrave,The White Countess,Drama|History|Romance|War,2005,6.7,356
Rosario Dawson,Trance,Crime|Drama|Mystery|Thriller,2013,7,23000
Mo'Nique,Soul Plane,Comedy,2004,4.4,0
Dany Boon,Welcome to the Sticks,Comedy|Romance,2008,7.1,3000
Viggo Mortensen,Good,Drama|Romance|War,2008,6.2,921
Paz de la Huerta,Enter the Void,Drama|Fantasy,2009,7.3,23000
Taylor Negron,Vamps,Comedy|Horror|Romance,2012,5.1,0
Cary-Hiroyuki Tagawa,Hachi: A Dog's Tale,Drama|Family,2009,8.1,115000
Orlando Bloom,Zulu,Crime|Drama|Thriller,2013,6.7,0
Barry Corbin,The Homesman,Drama|Western,2014,6.6,0
Vivica A. Fox,Juwanna Mann,Comedy|Drama|Romance|Sport,2002,4.5,939
Steven Van Zandt,Lilyhammer            ,Comedy|Crime|Drama,,8.1,16000
David Alpay,Ararat,Drama|War,2002,6.6,824
Bruce Dern,Madison,Drama|Sport,2001,6.5,282
Mekhi Phifer,Slow Burn,Drama|Mystery|Thriller,2005,5.9,191
Carole Bouquet,Wasabi,Action|Comedy|Crime|Drama|Thriller,2001,6.6,0
Dustin Milligan,Slither,Comedy|Horror|Sci-Fi,2006,6.5,0
Judge Reinhold,Beverly Hills Cop,Action|Comedy|Crime,1984,7.3,0
Macaulay Culkin,Home Alone,Comedy|Family,1990,7.5,20000
Tom Selleck,3 Men and a Baby,Comedy|Drama|Family,1987,5.9,3000
Bill Murray,Tootsie,Comedy|Drama|Romance,1982,7.4,0
Tom Cruise,Top Gun,Action|Drama|Romance,1986,6.9,19000
Chen Chang,"Crouching Tiger, Hidden Dragon",Action|Drama|Romance,2000,7.9,0
Kevin Spacey,American Beauty,Drama,1999,8.4,22000
Colin Firth,The King's Speech,Biography|Drama|History|Romance,2010,8,64000
Kelly Preston,Twins,Comedy|Crime,1988,6,0
Bex Taylor-Klaus,Scream: The TV Series            ,Crime|Drama|Horror|Mystery|Thriller,,7.3,0
Kristen Stewart,The Yellow Handkerchief,Drama|Romance,2008,6.8,1000
Oprah Winfrey,The Color Purple,Drama,1985,7.8,6000
Nicole Dionne,Tidal Wave,Action|Comedy|Drama|Thriller,2009,5.7,558
Morgan Freeman,Ben-Hur,Adventure|Drama|History,2016,6.1,0
Benedict Cumberbatch,The Imitation Game,Biography|Drama|Thriller|War,2014,8.1,165000
Eileen Brennan,Private Benjamin,Comedy|War,1980,6.1,855
Sissy Spacek,Coal Miner's Daughter,Biography|Drama|Music|Musical,1980,7.5,0
Chloë Grace Moretz,Diary of a Wimpy Kid,Comedy|Family,2010,6.2,0
Javier Botet,Mama,Fantasy|Horror,2013,6.2,57000
Jamie Lee Curtis,Halloween,Horror|Thriller,1978,7.9,12000
Beverly D'Angelo,National Lampoon's Vacation,Adventure|Comedy,1983,7.4,0
Jackson Nicoll,Bad Grandpa,Comedy,2013,6.6,26000
Roger Allam,The Queen,Biography|Drama,2006,7.3,0
Catherine O'Hara,Beetlejuice,Comedy|Fantasy,1988,7.5,15000
Michael Jai White,Why Did I Get Married,Comedy|Drama,2007,5.6,1000
Christian Bale,Little Women,Drama|Family|Romance,1994,7.3,0
Daniel Radcliffe,The Woman in Black,Drama|Fantasy|Horror|Thriller,2012,6.4,29000
Madeline Carroll,When a Stranger Calls,Horror|Thriller,2006,5,0
Frankie Muniz,Big Fat Liar,Adventure|Comedy|Family,2002,5.4,896
Robert De Niro,The Deer Hunter,Drama|War,1978,8.2,11000
Robert De Niro,Wag the Dog,Comedy|Drama,1997,7.1,12000
Clayton Snyder,The Lizzie McGuire Movie,Adventure|Comedy|Family|Music|Romance,2003,5.3,0
Dwayne Johnson,Snitch,Action|Drama|Thriller,2013,6.5,12000
Adam Scott,Krampus,Comedy|Fantasy|Horror,2015,6.2,27000
Jordana Brewster,The Faculty,Horror|Mystery|Sci-Fi,1998,6.4,0
Rae'Ven Kelly,What's Love Got to Do with It,Biography|Drama|Music,1993,7.2,0
Robert De Niro,Cop Land,Crime|Drama|Thriller,1997,6.9,2000
Chris Evans,Not Another Teen Movie,Comedy,2001,5.7,0
Jake Gyllenhaal,End of Watch,Crime|Drama|Thriller,2012,7.7,38000
Emma Stone,Aloha,Comedy|Drama|Romance,2015,5.4,11000
Paul Walker,The Skulls,Action|Crime|Drama|Thriller,2000,5.6,0
Eddie Redmayne,The Theory of Everything,Biography|Drama|Romance,2014,7.7,90000
Greg Grunberg,Malibu's Most Wanted,Comedy|Crime,2003,5.1,0
Natalie Portman,Where the Heart Is,Comedy|Drama|Romance,2000,6.8,0
Claude Rains,Lawrence of Arabia,Adventure|Biography|Drama|History|War,1962,8.4,11000
Scout Taylor-Compton,Halloween II,Horror,2009,4.9,3000
Michiel Huisman,Wild,Adventure|Biography|Drama,2014,7.1,38000
Tony Goldwyn,The Last House on the Left,Crime|Horror|Thriller,2009,6.6,0
Jack Davenport,The Wedding Date,Comedy|Romance,2005,6.1,0
Jamie Lee Curtis,Halloween: Resurrection,Comedy|Horror|Thriller,2002,4.1,0
Liam Neeson,Clash of the Titans,Action|Adventure|Fantasy,2010,5.8,15000
Robin Wright,The Princess Bride,Adventure|Family|Fantasy|Romance,1987,8.1,33000
Denzel Washington,The Great Debaters,Biography|Drama,2007,7.6,0
Ryan Gosling,Drive,Crime|Drama,2011,7.8,81000
Adam Garcia,Confessions of a Teenage Drama Queen,Comedy|Family|Music|Romance,2004,4.6,810
Liam Aiken,The Object of My Affection,Comedy|Drama|Romance,1998,6,849
Jeremy Renner,28 Weeks Later,Drama|Horror|Sci-Fi,2007,7,0
Jessie T. Usher,When the Game Stands Tall,Drama|Family|Sport,2014,6.7,0
Cicely Tyson,Because of Winn-Dixie,Comedy|Drama|Family,2005,6.4,1000
Alfre Woodard,Love & Basketball,Drama|Romance|Sport,2000,7.2,0
Minnie Driver,Grosse Pointe Blank,Action|Comedy|Crime|Romance|Thriller,1997,7.4,0
Bradley Cooper,All About Steve,Comedy|Romance,2009,4.8,0
Kim Director,Book of Shadows: Blair Witch 2,Adventure|Fantasy|Horror|Mystery|Thriller,2000,4,949
Christine Taylor,The Craft,Drama|Fantasy|Horror|Thriller,1996,6.2,6000
Scarlett Johansson,Match Point,Drama|Romance|Thriller,2005,7.7,0
Sierra McCormick,Ramona and Beezus,Adventure|Comedy|Family|Fantasy,2010,6.7,0
Anthony Hopkins,The Remains of the Day,Drama|Romance,1993,7.9,0
Don Cheadle,Boogie Nights,Drama,1997,7.9,0
Kieran Culkin,Nowhere to Run,Action|Crime|Drama|Romance|Thriller,1993,5.5,466
Alison Lohman,Flicka,Adventure|Drama|Family,2006,6.2,1000
Jeff Kober,The Hills Have Eyes II,Horror,2007,5.1,0
Loretta Devine,Urban Legends: Final Cut,Horror|Mystery|Thriller,2000,4.1,243
William Hurt,Tuck Everlasting,Drama|Family|Fantasy|Romance,2002,6.7,0
Kelly Carlson,The Marine,Action|Drama|Thriller,2006,4.7,0
Nia Long,Keanu,Action|Comedy,2016,6.4,0
Leighton Meester,Country Strong,Drama|Music,2010,6.3,0
Bruce Greenwood,Disturbing Behavior,Horror|Mystery|Sci-Fi|Thriller,1998,5.5,673
Ryan Gosling,The Place Beyond the Pines,Crime|Drama|Thriller,2012,7.3,47000
Luke Bracey,The November Man,Action|Crime|Thriller,2014,6.3,0
Jason Priestley,Eye of the Beholder,Drama|Mystery|Thriller,1999,4.9,327
Jeremy Renner,The Hurt Locker,Drama|History|Thriller|War,2008,7.6,16000
Heather Locklear,Firestarter,Action|Horror|Sci-Fi|Thriller,1984,6,0
Brad Pitt,Killing Them Softly,Crime|Thriller,2012,6.2,20000
Philip Seymour Hoffman,A Most Wanted Man,Crime|Drama|Thriller,2014,6.8,13000
Rip Torn,Freddy Got Fingered,Comedy,2001,4.5,0
Yuri Lowenthal,The Pirates Who Don't Do Anything: A VeggieTales Movie,Adventure|Animation|Comedy|Family,2008,5.7,175
Bono,U2 3D,Documentary|Music,2007,8.4,116
Christopher Lambert,Highlander: Endgame,Action|Adventure|Fantasy|Sci-Fi,2000,4.6,356
Cicely Tyson,Idlewild,Crime|Drama|Musical|Romance,2006,6.2,489
Anne Hathaway,One Day,Drama|Romance,2011,7,49000
Daniel Stern,Whip It,Drama|Sport,2009,6.9,10000
Vin Diesel,Knockaround Guys,Crime|Drama|Thriller,2001,6.1,566
Louis Lombardi,Confidence,Crime|Thriller,2003,6.7,622
Jeff Bridges,The Muse,Comedy,1999,5.6,251
Kevin McNally,De-Lovely,Biography|Drama|Music|Musical,2004,6.6,1000
Woody Allen,New York Stories,Comedy|Drama|Romance,1989,6.4,877
Trevor Morgan,Barney's Great Adventure,Adventure|Family,1998,2.8,436
Rick Yune,The Man with the Iron Fists,Action,2012,5.4,29000
Catherine O'Hara,Home Fries,Comedy|Drama|Romance,1998,5,247
Bruce Greenwood,Here on Earth,Drama|Romance,2000,5.1,648
Robert De Niro,Brazil,Drama|Sci-Fi,1985,8,16000
Oliver James,Raise Your Voice,Family|Music|Romance,2004,5.9,1000
David Ogden Stiers,The Dead Zone            ,Drama|Fantasy|Mystery|Sci-Fi,,7.5,576
Philip Seymour Hoffman,The Big Lebowski,Comedy|Crime,1998,8.2,35000
Justin Timberlake,Black Snake Moan,Drama|Music,2006,7,0
Khandi Alexander,Dark Blue,Crime|Drama|Romance|Thriller,2002,6.6,455
Angelina Jolie Pitt,A Mighty Heart,Biography|Drama|History|Thriller|War,2007,6.7,923
James Franco,Whatever It Takes,Comedy|Drama|Romance,2000,5.5,816
Vivica A. Fox,Boat Trip,Comedy,2002,4.9,1000
Colin Firth,The Importance of Being Earnest,Comedy|Drama|Romance,2002,6.9,0
Jennifer Jason Leigh,The Love Letter,Fantasy|Romance,1998,7.4,515
Logan Lerman,Hoot,Adventure|Comedy|Family,2006,5.6,647
Elizabeth Berrington,In Bruges,Comedy|Crime|Drama,2008,8,32000
Tyler James Williams,Peeples,Comedy|Romance,2013,5.3,0
Emma Stone,The Rocker,Comedy|Music,2008,6.2,0
J.K. Simmons,Post Grad,Comedy|Romance,2009,5.3,0
Matt Damon,Promised Land,Drama,2012,6.6,10000
Larry David,Whatever Works,Comedy|Romance,2009,7.2,10000
Matthew Settle,The In Crowd,Drama|Mystery|Thriller,2000,4.6,157
Levon Helm,Three Burials,Adventure|Crime|Drama|Mystery|Western,2005,7.5,0
Robin Williams,Jakob the Liar,Drama|War,1999,6.5,0
Robert Downey Jr.,Kiss Kiss Bang Bang,Comedy|Crime|Mystery,2005,7.6,0
Vivica A. Fox,Idle Hands,Comedy|Fantasy|Horror|Thriller,1999,6.2,0
Naomi Watts,Mulholland Drive,Drama|Mystery|Thriller,2001,8,16000
Olivier Martinez,Blood and Chocolate,Drama|Fantasy|Horror|Romance,2007,5.5,0
Anthony Hopkins,You Will Meet a Tall Dark Stranger,Comedy|Drama|Romance,2010,6.3,0
Andrew Garfield,Never Let Me Go,Drama|Romance|Sci-Fi,2010,7.2,33000
Anna Silk,The Company            ,Drama|History|Thriller,,7.9,733
Thomas Kretschmann,Transsiberian,Crime|Drama|Mystery|Thriller,2008,6.7,0
Curtis Armstrong,The Clan of the Cave Bear,Adventure|Drama|Fantasy,1986,5.3,843
Meat Loaf,Crazy in Alabama,Comedy|Crime|Drama,1999,6.3,391
Naomi Watts,Funny Games,Crime|Drama|Horror|Thriller,2007,6.5,0
Thomas Stroppel,Listening,Drama|Sci-Fi|Thriller,2014,5.6,708
Bob Hoskins,Felicia's Journey,Drama|Thriller,1999,7,284
Brigitte Helm,Metropolis,Drama|Sci-Fi,1927,8.3,12000
David Belle,District B13,Action|Crime|Thriller,2004,7.2,0
Steve Buscemi,Things to Do in Denver When You're Dead,Crime|Drama,1995,6.8,0
Qi Shu,The Assassin,Action|Drama,2015,6.4,0
Dean Stockwell,Buffalo Soldiers,Comedy|Crime|Drama|Thriller|War,2001,6.9,664
Konstantin Lavronenko,The Return,Drama|Mystery|Thriller,2003,8,0
Nirut Sirichanya,Ong-bak 2,Action,2008,6.2,0
Michael Fassbender,Centurion,Action|Adventure|Drama|History|Thriller|War,2010,6.4,0
Christopher Heyerdahl,Silent Trigger,Action|Drama|Thriller,1996,5.6,154
Bradley Cooper,The Midnight Meat Train,Fantasy|Horror|Mystery,2008,6.1,0
Jennifer Hudson,Winnie Mandela,Biography|Drama|History,2011,6,705
Channing Tatum,The Son of No One,Crime|Drama|Thriller,2011,5.1,0
Eddie Izzard,All the Queen's Men,Action|Comedy|Drama|War,2001,4.5,193
Stephen Graham,The Good Night,Comedy|Drama|Fantasy|Music|Romance,2007,5.9,445
Anna Friel,Bathory: Countess of Blood,Biography|Drama|Fantasy|History,2008,6,0
Liam Neeson,Khumba,Adventure|Animation|Family,2013,5.8,0
Birgitte Hjort Sørensen,Automata,Action|Sci-Fi|Thriller,2014,6.1,13000
Bruce Payne,Dungeons & Dragons: Wrath of the Dragon God,Action|Adventure|Fantasy,2005,4.9,473
Maximilian Dirr,Chiamatemi Francesco - Il Papa della gente,Biography,2015,5.7,18
Bingbing Fan,Shinjuku Incident,Action|Crime|Drama|Thriller,2009,7.1,821
Samantha Morton,Pandaemonium,Biography|Drama,2000,6.6,277
Bill Murray,Groundhog Day,Comedy|Fantasy|Romance,1993,8.1,38000
Matt Bomer,Magic Mike XXL,Comedy|Drama|Music,2015,5.7,41000
Leonardo DiCaprio,Romeo + Juliet,Drama|Romance,1996,6.8,10000
Kristin Scott Thomas,Sarah's Key,Drama|War,2010,7.5,0
Sharon Leal,Freedom,Drama|Family|Music,2014,6.2,998
Clint Eastwood,Unforgiven,Drama|Western,1992,8.3,10000
Bryce Dallas Howard,Manderlay,Drama,2005,7.4,1000
Anil Kapoor,Slumdog Millionaire,Drama|Romance,2008,8,13000
Fred Gwynne,Fatal Attraction,Drama|Romance|Thriller,1987,6.9,3000
Julia Roberts,Pretty Woman,Comedy|Romance,1990,6.9,11000
Martin Short,Towering Inferno            ,Comedy,,9.5,0
Paul Hogan,Crocodile Dundee II,Action|Adventure|Comedy,1988,5.5,489
María Valverde,Broken Horses,Action|Crime|Drama|Mystery|Thriller,2015,5.7,0
Tom Cruise,Born on the Fourth of July,Biography|Drama|War,1989,7.2,4000
Doug E. Doug,Cool Runnings,Adventure|Comedy|Family|Sport,1993,6.9,0
Jensen Ackles,My Bloody Valentine,Horror|Thriller,2009,5.5,0
Kyra Sedgwick,The Possession,Horror|Thriller,2012,5.9,17000
Sylvester Stallone,First Blood,Action|Adventure|Drama,1982,7.7,0
Chris Brown,Stomp the Yard,Drama|Music|Romance,2007,5.2,0
Caroline Munro,The Spy Who Loved Me,Action|Adventure|Sci-Fi|Thriller,1977,7.1,0
Amy Bruni,Ghost Hunters            ,Documentary,,6.6,373
Alicia Witt,Urban Legend,Horror|Mystery|Thriller,1998,5.5,0
Keanu Reeves,Dangerous Liaisons,Drama|Romance,1988,7.7,0
Eddie Cibrian,Good Deeds,Comedy|Drama|Romance,2012,5.4,0
Seymour Cassel,White Fang,Adventure|Drama,1991,6.7,0
Will Ferrell,Superstar,Comedy|Romance,1999,5,2000
Meryl Streep,The Iron Lady,Biography|Drama|History,2011,6.4,18000
Phil Vischer,Jonah: A VeggieTales Movie,Adventure|Animation|Comedy|Drama|Family|Musical,2002,6.6,184
Janet Jackson,Poetic Justice,Drama|Romance,1993,5.9,0
Mike Epps,All About the Benjamins,Action|Comedy|Crime|Thriller,2002,5.7,530
John Witherspoon,Vampire in Brooklyn,Comedy|Fantasy|Horror|Romance,1995,4.5,1000
Linda Blair,Exorcist II: The Heretic,Horror,1977,3.7,889
Sissy Spacek,An American Haunting,Horror|Mystery|Thriller,2005,5,0
Carmen Electra,My Boss's Daughter,Comedy|Romance,2003,4.6,411
Chris Hemsworth,A Perfect Getaway,Adventure|Mystery|Thriller,2009,6.5,4000
America Ferrera,Our Family Wedding,Comedy|Romance,2010,4.9,1000
Alyson Hannigan,Dead Man on Campus,Comedy,1998,6,645
Lily Tomlin,Tea with Mussolini,Comedy|Drama|War,1999,6.9,970
Joe Mantegna,Thinner,Fantasy|Horror,1996,5.7,0
Robert De Niro,"New York, New York",Drama|Music|Musical|Romance,1977,6.7,932
Alfre Woodard,Crooklyn,Comedy|Drama,1994,6.9,905
Steve Buscemi,I Think I Love My Wife,Comedy|Drama|Romance,2007,5.5,488
Peter Mensah,Jason X,Action|Horror|Sci-Fi|Thriller,2001,4.4,0
Frankie Muniz,Big Fat Liar,Adventure|Comedy|Family,2002,5.4,896
Anthony Hopkins,Bobby,Drama|History,2006,7,0
Monica Potter,Head Over Heels,Comedy|Mystery|Romance,2001,5.4,613
Thomas McDonell,Fun Size,Adventure|Comedy,2012,5.4,0
Emmanuelle Seigner,The Diving Bell and the Butterfly,Biography|Drama,2007,8,13000
Kate Winslet,Little Children,Drama|Romance,2006,7.6,5000
Norman Reedus,Gossip,Drama|Mystery|Thriller,2000,5.9,853
Viggo Mortensen,A Walk on the Moon,Drama,1999,6.6,860
Derek Luke,Catch a Fire,Biography|Drama|History,2006,6.7,447
Melissa Sagemiller,Soul Survivors,Drama|Horror|Mystery|Thriller,2001,3.9,231
Seth Gilliam,Jefferson in Paris,Biography|Drama|History|Romance,1995,5.7,127
Colin Firth,Easy Virtue,Comedy|Romance,2008,6.7,2000
Christopher Lee,Caravans,Action|Adventure|History,1978,6.5,76
Lesley Manville,Mr. Turner,Biography|Drama|History,2014,6.8,0
Mathieu Amalric,Wild Grass,Drama|Romance,2009,6.3,512
Sebastian Koch,Amen.,Biography|Crime|Drama|War,2002,7.3,0
Woo-sung Jung,Reign of Assassins,Action,2010,6.9,1000
John Heard,The Lucky Ones,Comedy|Drama|War,2008,7,702
Matt Damon,Margaret,Drama,2011,6.5,0
Steve Howey,Stan Helsing,Comedy|Horror,2009,3.6,934
Madeline Carroll,Flipped,Comedy|Drama|Romance,2010,7.7,14000
Jake Gyllenhaal,Brokeback Mountain,Drama|Romance,2005,7.7,13000
Noel Fisher,Teenage Mutant Ninja Turtles,Action|Adventure|Comedy|Sci-Fi,2014,5.9,62000
Donald Faison,Clueless,Comedy|Romance,1995,6.8,0
Dennis Quaid,Far from Heaven,Drama|Romance,2002,7.4,0
Adam Scott,Hot Tub Time Machine 2,Comedy|Sci-Fi,2015,5.1,0
Krystyna Janda,Dekalog            ,Drama,,9.1,0
Kate Winslet,Quills,Biography|Drama,2000,7.4,0
